ccaa_iso;fecha;num_casos;casos_ac;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
CB;2020-06-04;0;2312;0;0;0;0
CB;2020-06-05;5;2317;5;0;0;0
CB;2020-06-06;2;2319;2;0;0;0
CB;2020-06-07;4;2323;4;0;0;0
CB;2020-06-08;1;2324;1;0;0;0
CB;2020-06-09;1;2325;1;0;0;0
CB;2020-06-10;3;2328;2;1;0;0
CB;2020-06-11;2;2330;2;0;0;0
CB;2020-06-12;1;2331;1;0;0;0
CB;2020-06-13;0;2331;0;0;0;0
CB;2020-06-14;2;2333;2;0;0;0
CB;2020-06-15;2;2335;2;0;0;0
CB;2020-06-16;0;2335;0;0;0;0
CB;2020-06-17;2;2337;2;0;0;0
CB;2020-06-18;4;2341;4;0;0;0
CB;2020-06-19;0;2341;0;0;0;0
CB;2020-06-20;5;2346;5;0;0;0
CB;2020-06-21;2;2348;2;0;0;0
CB;2020-06-22;1;2349;1;0;0;0
CB;2020-06-23;1;2350;1;0;0;0
CB;2020-06-24;3;2353;3;0;0;0
CB;2020-06-25;1;2354;1;0;0;0
CB;2020-06-26;1;2355;1;0;0;0
CB;2020-06-27;3;2358;3;0;0;0
CB;2020-06-28;0;2358;0;0;0;0
CB;2020-06-29;1;2359;1;0;0;0
CB;2020-06-30;0;2359;0;0;0;0
CB;2020-07-01;0;2359;0;0;0;0
CB;2020-07-02;0;2359;0;0;0;0
CB;2020-07-03;0;2359;0;0;0;0
CB;2020-07-04;0;2359;0;0;0;0
CB;2020-07-05;0;2359;0;0;0;0
CE;2020-01-31;0;0;0;0;0;0
CE;2020-02-01;0;0;0;0;0;0
CE;2020-02-02;0;0;0;0;0;0
CE;2020-02-03;0;0;0;0;0;0
CE;2020-02-04;0;0;0;0;0;0
CE;2020-02-05;1;1;0;1;0;0
CE;2020-02-06;0;1;0;0;0;0
CE;2020-02-07;0;1;0;0;0;0
CE;2020-02-08;0;1;0;0;0;0
CE;2020-02-09;0;1;0;0;0;0
CE;2020-02-10;0;1;0;0;0;0
CE;2020-02-11;0;1;0;0;0;0
CE;2020-02-12;0;1;0;0;0;0
CE;2020-02-13;1;2;0;1;0;0
CE;2020-02-14;0;2;0;0;0;0
CE;2020-02-15;0;2;0;0;0;0
CE;2020-02-16;0;2;0;0;0;0
CE;2020-02-17;0;2;0;0;0;0
CE;2020-02-18;0;2;0;0;0;0
CE;2020-02-19;0;2;0;0;0;0
CE;2020-02-20;0;2;0;0;0;0
CE;2020-02-21;0;2;0;0;0;0
CE;2020-02-22;0;2;0;0;0;0
CE;2020-02-23;0;2;0;0;0;0
CE;2020-02-24;0;2;0;0;0;0
CE;2020-02-25;0;2;0;0;0;0
CE;2020-02-26;0;2;0;0;0;0
CE;2020-02-27;0;2;0;0;0;0
CE;2020-02-28;0;2;0;0;0;0
CE;2020-02-29;0;2;0;0;0;0
CE;2020-03-01;0;2;0;0;0;0
CE;2020-03-02;0;2;0;0;0;0
CE;2020-03-03;2;4;0;1;0;1
CE;2020-03-04;0;4;0;0;0;0
CE;2020-03-05;1;5;0;1;0;0
CE;2020-03-06;0;5;0;0;0;0
CE;2020-03-07;0;5;0;0;0;0
CE;2020-03-08;1;6;0;0;0;1
CE;2020-03-09;1;7;0;1;0;0
CE;2020-03-10;1;8;0;0;0;1
CE;2020-03-11;3;11;0;1;0;2
CE;2020-03-12;1;12;0;0;0;1
CE;2020-03-13;6;18;1;0;0;5
CE;2020-03-14;4;22;0;1;0;3
CE;2020-03-15;2;24;0;1;0;1
CE;2020-03-16;6;30;1;1;0;4
CE;2020-03-17;5;35;0;1;0;4
CE;2020-03-18;6;41;0;2;0;4
CE;2020-03-19;5;46;0;2;0;3
CE;2020-03-20;7;53;0;1;0;6
CE;2020-03-21;7;60;0;1;0;6
CE;2020-03-22;7;67;0;0;0;7
CE;2020-03-23;9;76;0;6;0;3
CE;2020-03-24;8;84;0;0;0;8
CE;2020-03-25;9;93;1;2;0;6
CE;2020-03-26;5;98;1;1;0;3
CE;2020-03-27;2;100;0;1;0;1
CE;2020-03-28;5;105;0;0;0;5
CE;2020-03-29;7;112;0;0;0;7
CE;2020-03-30;5;117;0;1;0;4
CE;2020-03-31;2;119;0;0;0;2
CE;2020-04-01;8;127;0;6;0;2
CE;2020-04-02;2;129;0;1;0;1
CE;2020-04-03;2;131;0;1;0;1
CE;2020-04-04;2;133;0;0;0;2
CE;2020-04-05;2;135;0;0;0;2
CE;2020-04-06;3;138;1;0;0;2
CE;2020-04-07;2;140;0;0;0;2
CE;2020-04-08;1;141;0;1;0;0
CE;2020-04-09;3;144;1;1;0;1
CE;2020-04-10;1;145;0;0;0;1
CE;2020-04-11;2;147;0;2;0;0
CE;2020-04-12;0;147;0;0;0;0
CE;2020-04-13;2;149;0;1;0;1
CE;2020-04-14;0;149;0;0;0;0
CE;2020-04-15;0;149;0;0;0;0
CE;2020-04-16;1;150;1;0;0;0
CE;2020-04-17;1;151;0;1;0;0
CE;2020-04-18;1;152;0;1;0;0
CE;2020-04-19;0;152;0;0;0;0
CE;2020-04-20;1;153;1;0;0;0
CE;2020-04-21;2;155;0;2;0;0
CE;2020-04-22;3;158;1;2;0;0
CE;2020-04-23;3;161;0;3;0;0
CE;2020-04-24;1;162;0;1;0;0
CE;2020-04-25;1;163;1;0;0;0
CE;2020-04-26;0;163;0;0;0;0
CE;2020-04-27;1;164;1;0;0;0
CE;2020-04-28;2;166;1;1;0;0
CE;2020-04-29;4;170;4;0;0;0
CE;2020-04-30;0;170;0;0;0;0
CE;2020-05-01;1;171;1;0;0;0
CE;2020-05-02;2;173;2;0;0;0
CE;2020-05-03;0;173;0;0;0;0
CE;2020-05-04;0;173;0;0;0;0
CE;2020-05-05;1;174;1;0;0;0
CE;2020-05-06;2;176;2;0;0;0
CE;2020-05-07;1;177;1;0;0;0
CE;2020-05-08;0;177;0;0;0;0
CE;2020-05-09;0;177;0;0;0;0
CE;2020-05-10;0;177;0;0;0;0
CE;2020-05-11;0;177;0;0;0;0
CE;2020-05-12;2;179;2;0;0;0
CE;2020-05-13;0;179;0;0;0;0
CE;2020-05-14;1;180;1;0;0;0
CE;2020-05-15;0;180;0;0;0;0
CE;2020-05-16;1;181;1;0;0;0
CE;2020-05-17;0;181;0;0;0;0
CE;2020-05-18;1;182;1;0;0;0
CE;2020-05-19;7;189;7;0;0;0
CE;2020-05-20;0;189;0;0;0;0
CE;2020-05-21;3;192;3;0;0;0
CE;2020-05-22;4;196;4;0;0;0
CE;2020-05-23;5;201;5;0;0;0
CE;2020-05-24;2;203;2;0;0;0
CE;2020-05-25;2;205;2;0;0;0
CE;2020-05-26;5;210;5;0;0;0
CE;2020-05-27;0;210;0;0;0;0
CE;2020-05-28;5;215;5;0;0;0
CE;2020-05-29;2;217;2;0;0;0
CE;2020-05-30;3;220;3;0;0;0
CE;2020-05-31;0;220;0;0;0;0
CE;2020-06-01;0;220;0;0;0;0
CE;2020-06-02;2;222;2;0;0;0
CE;2020-06-03;0;222;0;0;0;0
CE;2020-06-04;0;222;0;0;0;0
CE;2020-06-05;0;222;0;0;0;0
CE;2020-06-06;0;222;0;0;0;0
CE;2020-06-07;0;222;0;0;0;0
CE;2020-06-08;0;222;0;0;0;0
CE;2020-06-09;0;222;0;0;0;0
CE;2020-06-10;0;222;0;0;0;0
CE;2020-06-11;0;222;0;0;0;0
CE;2020-06-12;0;222;0;0;0;0
CE;2020-06-13;0;222;0;0;0;0
CE;2020-06-14;0;222;0;0;0;0
CE;2020-06-15;0;222;0;0;0;0
CE;2020-06-16;0;222;0;0;0;0
CE;2020-06-17;0;222;0;0;0;0
CE;2020-06-18;0;222;0;0;0;0
CE;2020-06-19;0;222;0;0;0;0
CE;2020-06-20;0;222;0;0;0;0
CE;2020-06-21;0;222;0;0;0;0
CE;2020-06-22;0;222;0;0;0;0
CE;2020-06-23;0;222;0;0;0;0
CE;2020-06-24;0;222;0;0;0;0
CE;2020-06-25;0;222;0;0;0;0
CE;2020-06-26;0;222;0;0;0;0
CE;2020-06-27;0;222;0;0;0;0
CE;2020-06-28;0;222;0;0;0;0
CE;2020-06-29;0;222;0;0;0;0
CE;2020-06-30;0;222;0;0;0;0
CE;2020-07-01;0;222;0;0;0;0
CE;2020-07-02;0;222;0;0;0;0
CE;2020-07-03;0;222;0;0;0;0
CE;2020-07-04;0;222;0;0;0;0
CE;2020-07-05;0;222;0;0;0;0
CL;2020-01-31;0;0;0;0;0;0
CL;2020-02-01;0;0;0;0;0;0
CL;2020-02-02;0;0;0;0;0;0
CL;2020-02-03;1;1;0;1;0;0
CL;2020-02-04;1;2;1;0;0;0
CL;2020-02-05;1;3;1;0;0;0
CL;2020-02-06;0;3;0;0;0;0
CL;2020-02-07;1;4;1;0;0;0
CL;2020-02-08;0;4;0;0;0;0
CL;2020-02-09;0;4;0;0;0;0
CL;2020-02-10;1;5;0;1;0;0
CL;2020-02-11;1;6;1;0;0;0
CL;2020-02-12;2;8;2;0;0;0
CL;2020-02-13;3;11;0;3;0;0
CL;2020-02-14;1;12;1;0;0;0
CL;2020-02-15;0;12;0;0;0;0
CL;2020-02-16;0;12;0;0;0;0
CL;2020-02-17;0;12;0;0;0;0
CL;2020-02-18;1;13;1;0;0;0
CL;2020-02-19;1;14;0;1;0;0
CL;2020-02-20;3;17;1;2;0;0
CL;2020-02-21;5;22;3;2;0;0
CL;2020-02-22;2;24;2;0;0;0
CL;2020-02-23;5;29;4;1;0;0
CL;2020-02-24;5;34;4;1;0;0
CL;2020-02-25;6;40;5;1;0;0
CL;2020-02-26;8;48;7;1;0;0
CL;2020-02-27;7;55;6;1;0;0
CL;2020-02-28;11;66;8;3;0;0
CL;2020-02-29;10;76;10;0;0;0
CL;2020-03-01;33;109;29;4;0;0
CL;2020-03-02;44;153;37;7;0;0
CL;2020-03-03;29;182;27;2;0;0
CL;2020-03-04;35;217;31;4;0;0
CL;2020-03-05;55;272;46;9;0;0
CL;2020-03-06;57;329;49;8;0;0
CL;2020-03-07;83;412;71;12;0;0
CL;2020-03-08;80;492;70;10;0;0
CL;2020-03-09;166;658;146;20;0;0
CL;2020-03-10;213;871;191;22;0;0
CL;2020-03-11;255;1126;219;36;0;0
CL;2020-03-12;344;1470;308;36;0;0
CL;2020-03-13;505;1975;446;59;0;0
CL;2020-03-14;521;2496;465;55;1;0
CL;2020-03-15;535;3031;470;65;0;0
CL;2020-03-16;780;3811;679;100;1;0
CL;2020-03-17;730;4541;655;74;1;0
CL;2020-03-18;814;5355;731;83;0;0
CL;2020-03-19;866;6221;799;67;0;0
CL;2020-03-20;953;7174;828;125;0;0
CL;2020-03-21;765;7939;696;69;0;0
CL;2020-03-22;706;8645;630;76;0;0
CL;2020-03-23;770;9415;665;105;0;0
CL;2020-03-24;663;10078;556;106;1;0
CL;2020-03-25;696;10774;599;97;0;0
CL;2020-03-26;555;11329;477;78;0;0
CL;2020-03-27;524;11853;456;68;0;0
CL;2020-03-28;522;12375;460;62;0;0
CL;2020-03-29;423;12798;387;36;0;0
CL;2020-03-30;495;13293;421;74;0;0
CL;2020-03-31;399;13692;359;40;0;0
CL;2020-04-01;561;14253;449;112;0;0
CL;2020-04-02;516;14769;444;72;0;0
CL;2020-04-03;566;15335;490;76;0;0
CL;2020-04-04;569;15904;482;87;0;0
CL;2020-04-05;391;16295;319;72;0;0
CL;2020-04-06;594;16889;461;133;0;0
CL;2020-04-07;429;17318;327;102;0;0
CL;2020-04-08;508;17826;372;136;0;0
CL;2020-04-09;537;18363;351;186;0;0
CL;2020-04-10;558;18921;324;234;0;0
CL;2020-04-11;481;19402;310;171;0;0
CL;2020-04-12;326;19728;159;167;0;0
CL;2020-04-13;511;20239;234;277;0;0
CL;2020-04-14;460;20699;200;260;0;0
CL;2020-04-15;342;21041;174;168;0;0
CL;2020-04-16;297;21338;142;155;0;0
CL;2020-04-17;204;21542;144;60;0;0
CL;2020-04-18;170;21712;94;75;1;0
CL;2020-04-19;218;21930;137;81;0;0
CL;2020-04-20;260;22190;195;64;1;0
CL;2020-04-21;278;22468;119;159;0;0
CL;2020-04-22;256;22724;164;92;0;0
CL;2020-04-23;211;22935;79;132;0;0
CL;2020-04-24;292;23227;138;154;0;0
CL;2020-04-25;139;23366;87;52;0;0
CL;2020-04-26;108;23474;41;67;0;0
CL;2020-04-27;132;23606;44;88;0;0
CL;2020-04-28;323;23929;64;259;0;0
CL;2020-04-29;244;24173;47;197;0;0
CL;2020-04-30;235;24408;67;168;0;0
CL;2020-05-01;336;24744;53;281;2;0
CL;2020-05-02;344;25088;58;286;0;0
CL;2020-05-03;113;25201;58;55;0;0
CL;2020-05-04;92;25293;28;64;0;0
CL;2020-05-05;50;25343;20;30;0;0
CL;2020-05-06;44;25387;29;15;0;0
CL;2020-05-07;70;25457;61;9;0;0
CL;2020-05-08;58;25515;45;13;0;0
CL;2020-05-09;39;25554;34;4;1;0
CL;2020-05-10;32;25586;30;2;0;0
CL;2020-05-11;22;25608;21;1;0;0
CL;2020-05-12;35;25643;31;2;2;0
CL;2020-05-13;38;25681;36;1;1;0
CL;2020-05-14;27;25708;26;0;1;0
CL;2020-05-15;38;25746;36;0;2;0
CL;2020-05-16;45;25791;43;1;1;0
CL;2020-05-17;12;25803;12;0;0;0
CL;2020-05-18;12;25815;12;0;0;0
CL;2020-05-19;34;25849;33;1;0;0
CL;2020-05-20;48;25897;47;0;1;0
CL;2020-05-21;32;25929;31;0;1;0
CL;2020-05-22;45;25974;44;1;0;0
CL;2020-05-23;41;26015;41;0;0;0
CL;2020-05-24;45;26060;45;0;0;0
CL;2020-05-25;29;26089;28;0;1;0
CL;2020-05-26;29;26118;29;0;0;0
CL;2020-05-27;18;26136;18;0;0;0
CL;2020-05-28;29;26165;29;0;0;0
CL;2020-05-29;31;26196;30;0;1;0
CL;2020-05-30;33;26229;33;0;0;0
CL;2020-05-31;13;26242;13;0;0;0
CL;2020-06-01;17;26259;17;0;0;0
CL;2020-06-02;25;26284;25;0;0;0
CL;2020-06-03;26;26310;26;0;0;0
CL;2020-06-04;20;26330;18;0;2;0
CL;2020-06-05;20;26350;20;0;0;0
CL;2020-06-06;22;26372;21;0;1;0
CL;2020-06-07;10;26382;10;0;0;0
CL;2020-06-08;14;26396;14;0;0;0
CL;2020-06-09;13;26409;12;0;1;0
CL;2020-06-10;36;26445;35;0;1;0
CL;2020-06-11;19;26464;19;0;0;0
CL;2020-06-12;13;26477;13;0;0;0
CL;2020-06-13;11;26488;10;0;1;0
CL;2020-06-14;19;26507;17;0;2;0
CL;2020-06-15;11;26518;11;0;0;0
CL;2020-06-16;20;26538;19;0;1;0
CL;2020-06-17;25;26563;24;0;1;0
CL;2020-06-18;15;26578;15;0;0;0
CL;2020-06-19;21;26599;20;0;1;0
CL;2020-06-20;21;26620;20;0;1;0
CL;2020-06-21;15;26635;15;0;0;0
CL;2020-06-22;8;26643;8;0;0;0
CL;2020-06-23;17;26660;17;0;0;0
CL;2020-06-24;12;26672;12;0;0;0
CL;2020-06-25;10;26682;10;0;0;0
CL;2020-06-26;6;26688;6;0;0;0
CL;2020-06-27;12;26700;12;0;0;0
CL;2020-06-28;11;26711;11;0;0;0
CL;2020-06-29;3;26714;3;0;0;0
CL;2020-06-30;2;26716;2;0;0;0
CL;2020-07-01;1;26717;1;0;0;0
CL;2020-07-02;2;26719;2;0;0;0
CL;2020-07-03;0;26719;0;0;0;0
CL;2020-07-04;0;26719;0;0;0;0
CL;2020-07-05;0;26719;0;0;0;0
CM;2020-01-31;0;0;0;0;0;0
CM;2020-02-01;0;0;0;0;0;0
CM;2020-02-02;0;0;0;0;0;0
CM;2020-02-03;0;0;0;0;0;0
CM;2020-02-04;0;0;0;0;0;0
CM;2020-02-05;0;0;0;0;0;0
CM;2020-02-06;0;0;0;0;0;0
CM;2020-02-07;0;0;0;0;0;0
CM;2020-02-08;0;0;0;0;0;0
CM;2020-02-09;0;0;0;0;0;0
CM;2020-02-10;0;0;0;0;0;0
CM;2020-02-11;0;0;0;0;0;0
CM;2020-02-12;0;0;0;0;0;0
CM;2020-02-13;0;0;0;0;0;0
CM;2020-02-14;0;0;0;0;0;0
CM;2020-02-15;0;0;0;0;0;0
CM;2020-02-16;0;0;0;0;0;0
CM;2020-02-17;0;0;0;0;0;0
CM;2020-02-18;0;0;0;0;0;0
CM;2020-02-19;0;0;0;0;0;0
CM;2020-02-20;2;2;1;0;0;1
CM;2020-02-21;0;2;0;0;0;0
CM;2020-02-22;0;2;0;0;0;0
CM;2020-02-23;0;2;0;0;0;0
CM;2020-02-24;5;7;1;0;0;4
CM;2020-02-25;5;12;1;0;0;4
CM;2020-02-26;6;18;3;0;0;3
CM;2020-02-27;9;27;2;0;0;7
CM;2020-02-28;13;40;4;1;0;8
CM;2020-02-29;15;55;3;0;0;12
CM;2020-03-01;64;119;14;0;2;48
CM;2020-03-02;62;181;18;0;5;39
CM;2020-03-03;49;230;15;0;0;34
CM;2020-03-04;62;292;17;1;2;42
CM;2020-03-05;79;371;20;1;2;56
CM;2020-03-06;105;476;27;0;0;78
CM;2020-03-07;144;620;33;1;1;109
CM;2020-03-08;163;783;28;0;0;135
CM;2020-03-09;215;998;45;0;0;170
CM;2020-03-10;301;1299;84;1;0;216
CM;2020-03-11;330;1629;80;2;1;247
CM;2020-03-12;462;2091;112;4;3;343
CM;2020-03-13;633;2724;183;1;3;446
CM;2020-03-14;618;3342;161;1;2;454
CM;2020-03-15;786;4128;251;3;6;526
CM;2020-03-16;816;4944;240;3;1;572
CM;2020-03-17;747;5691;198;5;2;542
CM;2020-03-18;807;6498;220;4;1;582
CM;2020-03-19;757;7255;245;3;2;507
CM;2020-03-20;947;8202;315;9;6;617
CM;2020-03-21;631;8833;203;6;1;421
CM;2020-03-22;681;9514;184;13;0;484
CM;2020-03-23;766;10280;253;13;1;499
CM;2020-03-24;659;10939;253;18;1;387
CM;2020-03-25;672;11611;246;20;3;403
CM;2020-03-26;593;12204;243;16;2;332
CM;2020-03-27;514;12718;199;14;5;296
CM;2020-03-28;422;13140;176;25;1;220
CM;2020-03-29;379;13519;174;21;0;184
CM;2020-03-30;528;14047;231;23;3;271
CM;2020-03-31;415;14462;171;30;2;212
CM;2020-04-01;469;14931;198;35;1;235
CM;2020-04-02;367;15298;148;24;1;194
CM;2020-04-03;340;15638;147;27;1;165
CM;2020-04-04;385;16023;146;35;0;204
CM;2020-04-05;464;16487;238;33;1;192
CM;2020-04-06;420;16907;128;25;1;266
CM;2020-04-07;365;17272;97;23;0;245
CM;2020-04-08;366;17638;107;21;0;238
CM;2020-04-09;350;17988;82;9;2;257
CM;2020-04-10;300;18288;70;18;0;212
CM;2020-04-11;158;18446;62;13;0;83
CM;2020-04-12;229;18675;75;6;0;148
CM;2020-04-13;329;19004;106;10;1;212
CM;2020-04-14;238;19242;68;17;0;153
CM;2020-04-15;180;19422;77;6;0;97
CM;2020-04-16;129;19551;35;10;0;84
CM;2020-04-17;147;19698;25;14;0;108
CM;2020-04-18;98;19796;33;6;0;59
CM;2020-04-19;110;19906;37;1;0;72
CM;2020-04-20;144;20050;54;3;0;87
CM;2020-04-21;147;20197;34;4;0;109
CM;2020-04-22;150;20347;23;5;0;122
CM;2020-04-23;88;20435;21;2;0;65
CM;2020-04-24;56;20491;15;0;1;40
CM;2020-04-25;49;20540;11;2;0;36
CM;2020-04-26;95;20635;17;4;0;74
CM;2020-04-27;104;20739;24;1;0;79
CM;2020-04-28;93;20832;18;1;0;74
CM;2020-04-29;71;20903;10;2;2;57
CM;2020-04-30;75;20978;9;0;0;66
CM;2020-05-01;20;20998;8;3;0;9
CM;2020-05-02;17;21015;7;4;0;6
CM;2020-05-03;48;21063;6;2;0;40
CM;2020-05-04;21;21084;15;1;3;2
CM;2020-05-05;25;21109;21;0;4;0
CM;2020-05-06;29;21138;27;0;2;0
CM;2020-05-07;36;21174;33;0;3;0
CM;2020-05-08;29;21203;27;0;2;0
CM;2020-05-09;35;21238;33;0;2;0
CM;2020-05-10;21;21259;17;1;3;0
CM;2020-05-11;22;21281;18;0;4;0
CM;2020-05-12;25;21306;20;0;5;0
CM;2020-05-13;43;21349;36;0;7;0
CM;2020-05-14;29;21378;29;0;0;0
CM;2020-05-15;25;21403;23;0;2;0
CM;2020-05-16;47;21450;43;0;4;0
CM;2020-05-17;22;21472;18;0;4;0
CM;2020-05-18;28;21500;25;0;3;0
CM;2020-05-19;25;21525;24;0;1;0
CM;2020-05-20;33;21558;29;0;4;0
CM;2020-05-21;33;21591;31;0;2;0
CM;2020-05-22;45;21636;41;0;4;0
CM;2020-05-23;31;21667;30;0;1;0
CM;2020-05-24;42;21709;36;0;6;0
CM;2020-05-25;30;21739;29;0;1;0
CM;2020-05-26;31;21770;30;0;1;0
CM;2020-05-27;38;21808;28;0;10;0
CM;2020-05-28;43;21851;41;0;2;0
CM;2020-05-29;39;21890;32;0;7;0
CM;2020-05-30;32;21922;31;0;1;0
CM;2020-05-31;14;21936;12;0;2;0
CM;2020-06-01;24;21960;23;0;1;0
CM;2020-06-02;28;21988;27;0;1;0
CM;2020-06-03;25;22013;25;0;0;0
CM;2020-06-04;24;22037;22;0;2;0
CM;2020-06-05;17;22054;16;0;1;0
CM;2020-06-06;20;22074;18;0;2;0
CM;2020-06-07;13;22087;11;0;2;0
CM;2020-06-08;14;22101;14;0;0;0
CM;2020-06-09;9;22110;9;0;0;0
CM;2020-06-10;22;22132;22;0;0;0
CM;2020-06-11;10;22142;10;0;0;0
CM;2020-06-12;14;22156;14;0;0;0
CM;2020-06-13;13;22169;13;0;0;0
CM;2020-06-14;23;22192;23;0;0;0
CM;2020-06-15;22;22214;22;0;0;0
CM;2020-06-16;8;22222;7;0;1;0
CM;2020-06-17;8;22230;8;0;0;0
CM;2020-06-18;15;22245;15;0;0;0
CM;2020-06-19;16;22261;16;0;0;0
CM;2020-06-20;24;22285;24;0;0;0
CM;2020-06-21;20;22305;20;0;0;0
CM;2020-06-22;13;22318;13;0;0;0
CM;2020-06-23;16;22334;16;0;0;0
CM;2020-06-24;12;22346;12;0;0;0
CM;2020-06-25;16;22362;16;0;0;0
CM;2020-06-26;15;22377;15;0;0;0
CM;2020-06-27;11;22388;11;0;0;0
CM;2020-06-28;18;22406;18;0;0;0
CM;2020-06-29;10;22416;10;0;0;0
CM;2020-06-30;8;22424;8;0;0;0
CM;2020-07-01;7;22431;7;0;0;0
CM;2020-07-02;2;22433;2;0;0;0
CM;2020-07-03;1;22434;1;0;0;0
CM;2020-07-04;1;22435;1;0;0;0
CM;2020-07-05;0;22435;0;0;0;0
CN;2020-01-31;0;0;0;0;0;0
CN;2020-02-01;0;0;0;0;0;0
CN;2020-02-02;1;1;0;0;0;1
CN;2020-02-03;0;1;0;0;0;0
CN;2020-02-04;1;2;1;0;0;0
CN;2020-02-05;0;2;0;0;0;0
CN;2020-02-06;0;2;0;0;0;0
CN;2020-02-07;0;2;0;0;0;0
CN;2020-02-08;0;2;0;0;0;0
CN;2020-02-09;0;2;0;0;0;0
CN;2020-02-10;0;2;0;0;0;0
CN;2020-02-11;0;2;0;0;0;0
CN;2020-02-12;1;3;1;0;0;0
CN;2020-02-13;0;3;0;0;0;0
CN;2020-02-14;1;4;1;0;0;0
CN;2020-02-15;0;4;0;0;0;0
CN;2020-02-16;2;6;2;0;0;0
CN;2020-02-17;0;6;0;0;0;0
CN;2020-02-18;1;7;1;0;0;0
CN;2020-02-19;1;8;1;0;0;0
CN;2020-02-20;1;9;1;0;0;0
CN;2020-02-21;0;9;0;0;0;0
CN;2020-02-22;0;9;0;0;0;0
CN;2020-02-23;2;11;2;0;0;0
CN;2020-02-24;0;11;0;0;0;0
CN;2020-02-25;2;13;1;0;0;1
CN;2020-02-26;7;20;7;0;0;0
CN;2020-02-27;1;21;1;0;0;0
CN;2020-02-28;8;29;7;0;0;1
CN;2020-02-29;6;35;6;0;0;0
CN;2020-03-01;7;42;7;0;0;0
CN;2020-03-02;12;54;12;0;0;0
CN;2020-03-03;8;62;8;0;0;0
CN;2020-03-04;14;76;14;0;0;0
CN;2020-03-05;16;92;15;0;0;1
CN;2020-03-06;25;117;24;0;0;1
CN;2020-03-07;19;136;18;0;0;1
CN;2020-03-08;35;171;31;0;0;4
CN;2020-03-09;47;218;40;0;0;7
CN;2020-03-10;56;274;51;0;0;5
CN;2020-03-11;60;334;54;0;0;6
CN;2020-03-12;73;407;69;0;0;4
CN;2020-03-13;109;516;100;0;0;9
CN;2020-03-14;97;613;93;0;0;4
CN;2020-03-15;91;704;89;0;0;2
CN;2020-03-16;132;836;116;0;0;16
CN;2020-03-17;93;929;90;0;0;3
CN;2020-03-18;117;1046;109;0;0;8
CN;2020-03-19;78;1124;70;0;0;8
CN;2020-03-20;117;1241;111;0;0;6
CN;2020-03-21;86;1327;77;0;0;9
CN;2020-03-22;75;1402;73;0;0;2
CN;2020-03-23;97;1499;91;0;0;6
CN;2020-03-24;63;1562;59;0;0;4
CN;2020-03-25;55;1617;54;0;0;1
CN;2020-03-26;62;1679;60;0;0;2
CN;2020-03-27;71;1750;69;0;0;2
CN;2020-03-28;36;1786;35;0;0;1
CN;2020-03-29;42;1828;42;0;0;0
CN;2020-03-30;51;1879;49;0;0;2
CN;2020-03-31;28;1907;27;0;0;1
CN;2020-04-01;51;1958;50;0;0;1
CN;2020-04-02;34;1992;32;0;0;2
CN;2020-04-03;17;2009;17;0;0;0
CN;2020-04-04;29;2038;28;0;0;1
CN;2020-04-05;17;2055;15;0;0;2
CN;2020-04-06;13;2068;13;0;0;0
CN;2020-04-07;26;2094;24;0;0;2
CN;2020-04-08;16;2110;14;0;0;2
CN;2020-04-09;26;2136;23;0;0;3
CN;2020-04-10;14;2150;13;0;0;1
CN;2020-04-11;14;2164;14;0;0;0
CN;2020-04-12;8;2172;8;0;0;0
CN;2020-04-13;13;2185;12;0;0;1
CN;2020-04-14;13;2198;12;0;0;1
CN;2020-04-15;15;2213;15;0;0;0
CN;2020-04-16;15;2228;14;0;0;1
CN;2020-04-17;8;2236;8;0;0;0
CN;2020-04-18;9;2245;9;0;0;0
CN;2020-04-19;15;2260;15;0;0;0
CN;2020-04-20;16;2276;15;0;0;1
CN;2020-04-21;7;2283;7;0;0;0
CN;2020-04-22;7;2290;7;0;0;0
CN;2020-04-23;5;2295;3;0;0;2
CN;2020-04-24;11;2306;10;0;0;1
CN;2020-04-25;4;2310;4;0;0;0
CN;2020-04-26;2;2312;2;0;0;0
CN;2020-04-27;3;2315;3;0;0;0
CN;2020-04-28;4;2319;1;0;0;3
CN;2020-04-29;4;2323;3;0;0;1
CN;2020-04-30;4;2327;4;0;0;0
CN;2020-05-01;9;2336;9;0;0;0
CN;2020-05-02;5;2341;5;0;0;0
CN;2020-05-03;0;2341;0;0;0;0
CN;2020-05-04;3;2344;3;0;0;0
CN;2020-05-05;4;2348;4;0;0;0
CN;2020-05-06;1;2349;1;0;0;0
CN;2020-05-07;5;2354;5;0;0;0
CN;2020-05-08;2;2356;2;0;0;0
CN;2020-05-09;4;2360;4;0;0;0
CN;2020-05-10;5;2365;5;0;0;0
CN;2020-05-11;0;2365;0;0;0;0
CN;2020-05-12;3;2368;3;0;0;0
CN;2020-05-13;10;2378;10;0;0;0
CN;2020-05-14;3;2381;3;0;0;0
CN;2020-05-15;5;2386;5;0;0;0
CN;2020-05-16;4;2390;4;0;0;0
CN;2020-05-17;2;2392;2;0;0;0
CN;2020-05-18;3;2395;3;0;0;0
CN;2020-05-19;5;2400;5;0;0;0
CN;2020-05-20;3;2403;3;0;0;0
CN;2020-05-21;1;2404;1;0;0;0
CN;2020-05-22;6;2410;6;0;0;0
CN;2020-05-23;8;2418;8;0;0;0
