ccaa_iso;fecha;num_casos;casos_ac;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
AN;2020-01-31;0;0;0;0;0;0
AN;2020-02-01;2;2;2;0;0;0
AN;2020-02-02;2;4;1;1;0;0
AN;2020-02-03;1;5;1;0;0;0
AN;2020-02-04;1;6;0;1;0;0
AN;2020-02-05;1;7;0;1;0;0
AN;2020-02-06;2;9;1;1;0;0
AN;2020-02-07;2;11;2;0;0;0
AN;2020-02-08;0;11;0;0;0;0
AN;2020-02-09;1;12;0;1;0;0
AN;2020-02-10;1;13;1;0;0;0
AN;2020-02-11;1;14;0;1;0;0
AN;2020-02-12;1;15;1;0;0;0
AN;2020-02-13;2;17;1;1;0;0
AN;2020-02-14;1;18;1;0;0;0
AN;2020-02-15;4;22;1;3;0;0
AN;2020-02-16;0;22;0;0;0;0
AN;2020-02-17;2;24;0;2;0;0
AN;2020-02-18;3;27;3;0;0;0
AN;2020-02-19;1;28;0;1;0;0
AN;2020-02-20;8;36;3;5;0;0
AN;2020-02-21;5;41;4;1;0;0
AN;2020-02-22;2;43;2;0;0;0
AN;2020-02-23;2;45;2;0;0;0
AN;2020-02-24;5;50;5;0;0;0
AN;2020-02-25;9;59;9;0;0;0
AN;2020-02-26;9;68;9;0;0;0
AN;2020-02-27;11;79;7;4;0;0
AN;2020-02-28;8;87;7;1;0;0
AN;2020-02-29;9;96;8;1;0;0
AN;2020-03-01;34;130;25;9;0;0
AN;2020-03-02;33;163;31;2;0;0
AN;2020-03-03;42;205;36;6;0;0
AN;2020-03-04;34;239;31;3;0;0
AN;2020-03-05;61;300;55;6;0;0
AN;2020-03-06;73;373;66;7;0;0
AN;2020-03-07;77;450;72;5;0;0
AN;2020-03-08;87;537;78;9;0;0
AN;2020-03-09;169;706;158;11;0;0
AN;2020-03-10;221;927;204;17;0;0
AN;2020-03-11;263;1190;246;17;0;0
AN;2020-03-12;318;1508;301;17;0;0
AN;2020-03-13;487;1995;447;40;0;0
AN;2020-03-14;420;2415;392;28;0;0
AN;2020-03-15;450;2865;409;41;0;0
AN;2020-03-16;573;3438;536;37;0;0
AN;2020-03-17;574;4012;538;36;0;0
AN;2020-03-18;530;4542;493;37;0;0
AN;2020-03-19;556;5098;522;34;0;0
AN;2020-03-20;795;5893;748;47;0;0
AN;2020-03-21;544;6437;517;26;0;1
AN;2020-03-22;523;6960;489;34;0;0
AN;2020-03-23;562;7522;535;27;0;0
AN;2020-03-24;492;8014;463;29;0;0
AN;2020-03-25;522;8536;487;34;0;1
AN;2020-03-26;472;9008;435;36;1;0
AN;2020-03-27;423;9431;392;31;0;0
AN;2020-03-28;324;9755;296;28;0;0
AN;2020-03-29;340;10095;319;21;0;0
AN;2020-03-30;341;10436;302;39;0;0
AN;2020-03-31;254;10690;238;16;0;0
AN;2020-04-01;356;11046;323;32;0;1
AN;2020-04-02;262;11308;215;47;0;0
AN;2020-04-03;202;11510;172;30;0;0
AN;2020-04-04;317;11827;166;151;0;0
AN;2020-04-05;276;12103;159;117;0;0
AN;2020-04-06;187;12290;137;49;0;1
AN;2020-04-07;266;12556;163;103;0;0
AN;2020-04-08;251;12807;132;119;0;0
AN;2020-04-09;137;12944;85;52;0;0
AN;2020-04-10;218;13162;98;120;0;0
AN;2020-04-11;162;13324;94;68;0;0
AN;2020-04-12;129;13453;81;48;0;0
AN;2020-04-13;111;13564;70;40;1;0
AN;2020-04-14;209;13773;57;152;0;0
AN;2020-04-15;216;13989;90;126;0;0
AN;2020-04-16;175;14164;50;125;0;0
AN;2020-04-17;141;14305;63;78;0;0
AN;2020-04-18;135;14440;41;94;0;0
AN;2020-04-19;74;14514;28;46;0;0
AN;2020-04-20;77;14591;37;40;0;0
AN;2020-04-21;154;14745;38;116;0;0
AN;2020-04-22;134;14879;27;107;0;0
AN;2020-04-23;168;15047;35;133;0;0
AN;2020-04-24;169;15216;45;124;0;0
AN;2020-04-25;57;15273;24;33;0;0
AN;2020-04-26;36;15309;15;21;0;0
AN;2020-04-27;46;15355;16;30;0;0
AN;2020-04-28;130;15485;18;112;0;0
AN;2020-04-29;162;15647;32;130;0;0
AN;2020-04-30;119;15766;21;97;1;0
AN;2020-05-01;100;15866;16;84;0;0
AN;2020-05-02;95;15961;15;80;0;0
AN;2020-05-03;27;15988;8;19;0;0
AN;2020-05-04;49;16037;18;31;0;0
AN;2020-05-05;73;16110;12;61;0;0
AN;2020-05-06;26;16136;3;23;0;0
AN;2020-05-07;25;16161;3;21;1;0
AN;2020-05-08;17;16178;8;9;0;0
AN;2020-05-09;14;16192;3;10;0;1
AN;2020-05-10;5;16197;5;0;0;0
AN;2020-05-11;21;16218;17;4;0;0
AN;2020-05-12;21;16239;19;2;0;0
AN;2020-05-13;15;16254;13;2;0;0
AN;2020-05-14;14;16268;10;4;0;0
AN;2020-05-15;14;16282;11;3;0;0
AN;2020-05-16;9;16291;3;5;1;0
AN;2020-05-17;6;16297;5;1;0;0
AN;2020-05-18;11;16308;11;0;0;0
AN;2020-05-19;11;16319;11;0;0;0
AN;2020-05-20;12;16331;12;0;0;0
AN;2020-05-21;9;16340;9;0;0;0
AN;2020-05-22;6;16346;5;1;0;0
AN;2020-05-23;7;16353;7;0;0;0
AN;2020-05-24;3;16356;3;0;0;0
AN;2020-05-25;8;16364;8;0;0;0
AN;2020-05-26;8;16372;8;0;0;0
AN;2020-05-27;11;16383;11;0;0;0
AN;2020-05-28;7;16390;7;0;0;0
AN;2020-05-29;12;16402;12;0;0;0
AN;2020-05-30;13;16415;13;0;0;0
AN;2020-05-31;9;16424;9;0;0;0
AN;2020-06-01;18;16442;18;0;0;0
AN;2020-06-02;6;16448;6;0;0;0
AN;2020-06-03;16;16464;16;0;0;0
AN;2020-06-04;5;16469;5;0;0;0
AN;2020-06-05;12;16481;12;0;0;0
AN;2020-06-06;4;16485;4;0;0;0
AN;2020-06-07;2;16487;2;0;0;0
AN;2020-06-08;6;16493;6;0;0;0
AN;2020-06-09;7;16500;7;0;0;0
AN;2020-06-10;6;16506;6;0;0;0
AN;2020-06-11;3;16509;3;0;0;0
AN;2020-06-12;4;16513;4;0;0;0
AN;2020-06-13;4;16517;4;0;0;0
AN;2020-06-14;3;16520;3;0;0;0
AN;2020-06-15;7;16527;7;0;0;0
AN;2020-06-16;9;16536;9;0;0;0
AN;2020-06-17;10;16546;10;0;0;0
AN;2020-06-18;25;16571;25;0;0;0
AN;2020-06-19;11;16582;11;0;0;0
AN;2020-06-20;15;16597;15;0;0;0
AN;2020-06-21;10;16607;10;0;0;0
AN;2020-06-22;16;16623;16;0;0;0
AN;2020-06-23;13;16636;13;0;0;0
AN;2020-06-24;95;16731;95;0;0;0
AN;2020-06-25;22;16753;22;0;0;0
AN;2020-06-26;19;16772;19;0;0;0
AN;2020-06-27;15;16787;15;0;0;0
AN;2020-06-28;27;16814;27;0;0;0
AN;2020-06-29;22;16836;22;0;0;0
AN;2020-06-30;26;16862;25;0;1;0
AN;2020-07-01;22;16884;22;0;0;0
AN;2020-07-02;14;16898;14;0;0;0
AN;2020-07-03;25;16923;25;0;0;0
AN;2020-07-04;25;16948;25;0;0;0
AN;2020-07-05;16;16964;16;0;0;0
AN;2020-07-06;22;16986;22;0;0;0
AN;2020-07-07;30;17016;30;0;0;0
AN;2020-07-08;55;17071;55;0;0;0
AN;2020-07-09;36;17107;36;0;0;0
AN;2020-07-10;59;17166;59;0;0;0
AN;2020-07-11;49;17215;49;0;0;0
AN;2020-07-12;32;17247;32;0;0;0
AN;2020-07-13;47;17294;47;0;0;0
AN;2020-07-14;95;17389;95;0;0;0
AN;2020-07-15;64;17453;64;0;0;0
AN;2020-07-16;74;17527;74;0;0;0
AN;2020-07-17;94;17621;94;0;0;0
AN;2020-07-18;87;17708;87;0;0;0
AN;2020-07-19;114;17822;114;0;0;0
AN;2020-07-20;118;17940;118;0;0;0
AN;2020-07-21;74;18014;74;0;0;0
AN;2020-07-22;78;18092;78;0;0;0
AN;2020-07-23;112;18204;112;0;0;0
AN;2020-07-24;126;18330;126;0;0;0
AN;2020-07-25;108;18438;108;0;0;0
AN;2020-07-26;99;18537;99;0;0;0
AN;2020-07-27;132;18669;132;0;0;0
AN;2020-07-28;139;18808;139;0;0;0
AN;2020-07-29;144;18952;144;0;0;0
AN;2020-07-30;206;19158;206;0;0;0
AN;2020-07-31;252;19410;252;0;0;0
AN;2020-08-01;220;19630;220;0;0;0
AN;2020-08-02;209;19839;209;0;0;0
AN;2020-08-03;245;20084;245;0;0;0
AN;2020-08-04;249;20333;249;0;0;0
AN;2020-08-05;328;20661;328;0;0;0
AN;2020-08-06;342;21003;342;0;0;0
AN;2020-08-07;397;21400;397;0;0;0
AN;2020-08-08;361;21761;361;0;0;0
AN;2020-08-09;275;22036;275;0;0;0
AN;2020-08-10;366;22402;366;0;0;0
AN;2020-08-11;385;22787;385;0;0;0
AN;2020-08-12;403;23190;403;0;0;0
AN;2020-08-13;431;23621;431;0;0;0
AN;2020-08-14;470;24091;470;0;0;0
AN;2020-08-15;414;24505;414;0;0;0
AN;2020-08-16;269;24774;269;0;0;0
AR;2020-01-31;0;0;0;0;0;0
AR;2020-02-01;0;0;0;0;0;0
AR;2020-02-02;0;0;0;0;0;0
AR;2020-02-03;0;0;0;0;0;0
AR;2020-02-04;0;0;0;0;0;0
AR;2020-02-05;0;0;0;0;0;0
AR;2020-02-06;1;1;1;0;0;0
AR;2020-02-07;0;1;0;0;0;0
AR;2020-02-08;0;1;0;0;0;0
AR;2020-02-09;0;1;0;0;0;0
AR;2020-02-10;0;1;0;0;0;0
AR;2020-02-11;1;2;1;0;0;0
AR;2020-02-12;0;2;0;0;0;0
AR;2020-02-13;1;3;1;0;0;0
AR;2020-02-14;0;3;0;0;0;0
AR;2020-02-15;0;3;0;0;0;0
AR;2020-02-16;1;4;1;0;0;0
AR;2020-02-17;1;5;1;0;0;0
AR;2020-02-18;1;6;1;0;0;0
AR;2020-02-19;0;6;0;0;0;0
AR;2020-02-20;0;6;0;0;0;0
AR;2020-02-21;2;8;2;0;0;0
AR;2020-02-22;3;11;3;0;0;0
AR;2020-02-23;1;12;1;0;0;0
AR;2020-02-24;1;13;1;0;0;0
AR;2020-02-25;2;15;2;0;0;0
AR;2020-02-26;2;17;2;0;0;0
AR;2020-02-27;0;17;0;0;0;0
AR;2020-02-28;3;20;3;0;0;0
AR;2020-02-29;6;26;6;0;0;0
AR;2020-03-01;8;34;8;0;0;0
AR;2020-03-02;14;48;14;0;0;0
AR;2020-03-03;8;56;8;0;0;0
AR;2020-03-04;14;70;14;0;0;0
AR;2020-03-05;11;81;11;0;0;0
AR;2020-03-06;15;96;15;0;0;0
AR;2020-03-07;22;118;22;0;0;0
AR;2020-03-08;36;154;35;0;0;1
AR;2020-03-09;36;190;36;0;0;0
AR;2020-03-10;52;242;52;0;0;0
AR;2020-03-11;66;308;66;0;0;0
AR;2020-03-12;80;388;80;0;0;0
AR;2020-03-13;115;503;115;0;0;0
AR;2020-03-14;107;610;107;0;0;0
AR;2020-03-15;127;737;127;0;0;0
AR;2020-03-16;163;900;163;0;0;0
AR;2020-03-17;158;1058;157;0;1;0
AR;2020-03-18;168;1226;168;0;0;0
AR;2020-03-19;168;1394;168;0;0;0
AR;2020-03-20;241;1635;241;0;0;0
AR;2020-03-21;177;1812;177;0;0;0
AR;2020-03-22;164;1976;164;0;0;0
AR;2020-03-23;265;2241;265;0;0;0
AR;2020-03-24;192;2433;192;0;0;0
AR;2020-03-25;189;2622;188;0;0;1
AR;2020-03-26;166;2788;166;0;0;0
AR;2020-03-27;213;3001;212;0;0;1
AR;2020-03-28;147;3148;147;0;0;0
AR;2020-03-29;136;3284;136;0;0;0
AR;2020-03-30;131;3415;131;0;0;0
AR;2020-03-31;116;3531;116;0;0;0
AR;2020-04-01;157;3688;156;0;0;1
AR;2020-04-02;127;3815;127;0;0;0
AR;2020-04-03;108;3923;108;0;0;0
AR;2020-04-04;94;4017;93;0;0;1
AR;2020-04-05;95;4112;94;0;1;0
AR;2020-04-06;125;4237;125;0;0;0
AR;2020-04-07;108;4345;108;0;0;0
AR;2020-04-08;111;4456;110;0;0;1
AR;2020-04-09;102;4558;89;0;0;13
AR;2020-04-10;83;4641;73;0;1;9
AR;2020-04-11;63;4704;57;0;0;6
AR;2020-04-12;54;4758;51;0;0;3
AR;2020-04-13;83;4841;71;0;0;12
AR;2020-04-14;53;4894;44;0;0;9
AR;2020-04-15;79;4973;64;0;0;15
AR;2020-04-16;63;5036;55;0;0;8
AR;2020-04-17;69;5105;53;0;0;16
AR;2020-04-18;57;5162;55;0;0;2
AR;2020-04-19;44;5206;35;0;0;9
AR;2020-04-20;45;5251;30;0;0;15
AR;2020-04-21;132;5383;37;0;0;95
AR;2020-04-22;100;5483;57;0;0;43
AR;2020-04-23;27;5510;21;0;0;6
AR;2020-04-24;25;5535;21;0;0;4
AR;2020-04-25;33;5568;19;0;0;14
AR;2020-04-26;21;5589;16;0;0;5
AR;2020-04-27;66;5655;24;0;1;41
AR;2020-04-28;127;5782;29;0;1;97
AR;2020-04-29;39;5821;23;0;0;16
AR;2020-04-30;39;5860;26;0;0;13
AR;2020-05-01;15;5875;15;0;0;0
AR;2020-05-02;19;5894;15;0;1;3
AR;2020-05-03;18;5912;16;0;2;0
AR;2020-05-04;33;5945;33;0;0;0
AR;2020-05-05;43;5988;6;0;0;37
AR;2020-05-06;43;6031;6;0;1;36
AR;2020-05-07;22;6053;18;0;0;4
AR;2020-05-08;13;6066;11;0;0;2
AR;2020-05-09;4;6070;4;0;0;0
AR;2020-05-10;8;6078;7;0;0;1
AR;2020-05-11;6;6084;5;0;1;0
AR;2020-05-12;17;6101;17;0;0;0
AR;2020-05-13;21;6122;21;0;0;0
AR;2020-05-14;25;6147;25;0;0;0
AR;2020-05-15;15;6162;15;0;0;0
AR;2020-05-16;7;6169;7;0;0;0
AR;2020-05-17;8;6177;8;0;0;0
AR;2020-05-18;19;6196;17;0;0;2
AR;2020-05-19;23;6219;23;0;0;0
AR;2020-05-20;14;6233;13;0;1;0
AR;2020-05-21;11;6244;11;0;0;0
AR;2020-05-22;13;6257;13;0;0;0
AR;2020-05-23;11;6268;11;0;0;0
AR;2020-05-24;5;6273;5;0;0;0
AR;2020-05-25;12;6285;12;0;0;0
AR;2020-05-26;12;6297;12;0;0;0
AR;2020-05-27;14;6311;14;0;0;0
AR;2020-05-28;9;6320;9;0;0;0
AR;2020-05-29;12;6332;11;0;0;1
AR;2020-05-30;5;6337;5;0;0;0
AR;2020-05-31;8;6345;8;0;0;0
AR;2020-06-01;9;6354;8;0;0;1
AR;2020-06-02;17;6371;17;0;0;0
AR;2020-06-03;7;6378;7;0;0;0
AR;2020-06-04;10;6388;10;0;0;0
AR;2020-06-05;6;6394;6;0;0;0
AR;2020-06-06;6;6400;6;0;0;0
AR;2020-06-07;5;6405;5;0;0;0
AR;2020-06-08;6;6411;6;0;0;0
AR;2020-06-09;12;6423;12;0;0;0
AR;2020-06-10;2;6425;2;0;0;0
AR;2020-06-11;6;6431;6;0;0;0
AR;2020-06-12;4;6435;4;0;0;0
AR;2020-06-13;4;6439;3;0;0;1
AR;2020-06-14;3;6442;2;0;1;0
AR;2020-06-15;7;6449;7;0;0;0
AR;2020-06-16;11;6460;11;0;0;0
AR;2020-06-17;7;6467;7;0;0;0
AR;2020-06-18;18;6485;18;0;0;0
AR;2020-06-19;25;6510;25;0;0;0
AR;2020-06-20;29;6539;29;0;0;0
AR;2020-06-21;42;6581;40;0;1;1
AR;2020-06-22;58;6639;58;0;0;0
AR;2020-06-23;48;6687;48;0;0;0
AR;2020-06-24;64;6751;62;0;1;1
AR;2020-06-25;48;6799;47;0;0;1
AR;2020-06-26;22;6821;22;0;0;0
AR;2020-06-27;54;6875;53;0;1;0
AR;2020-06-28;18;6893;17;0;0;1
AR;2020-06-29;25;6918;24;0;0;1
AR;2020-06-30;37;6955;37;0;0;0
AR;2020-07-01;36;6991;36;0;0;0
AR;2020-07-02;23;7014;23;0;0;0
AR;2020-07-03;44;7058;44;0;0;0
AR;2020-07-04;33;7091;32;0;0;1
AR;2020-07-05;37;7128;37;0;0;0
AR;2020-07-06;75;7203;75;0;0;0
AR;2020-07-07;90;7293;88;0;0;2
AR;2020-07-08;77;7370;76;0;0;1
AR;2020-07-09;85;7455;85;0;0;0
AR;2020-07-10;127;7582;126;0;0;1
AR;2020-07-11;154;7736;154;0;0;0
AR;2020-07-12;128;7864;128;0;0;0
AR;2020-07-13;225;8089;225;0;0;0
AR;2020-07-14;291;8380;290;0;0;1
AR;2020-07-15;360;8740;357;0;1;2
AR;2020-07-16;295;9035;294;0;0;1
AR;2020-07-17;400;9435;395;0;0;5
AR;2020-07-18;344;9779;340;0;0;4
AR;2020-07-19;335;10114;334;0;0;1
AR;2020-07-20;428;10542;422;0;0;6
AR;2020-07-21;458;11000;455;0;0;3
AR;2020-07-22;469;11469;462;0;0;7
AR;2020-07-23;389;11858;383;0;0;6
AR;2020-07-24;453;12311;440;0;0;13
AR;2020-07-25;390;12701;390;0;0;0
AR;2020-07-26;397;13098;394;0;0;3
AR;2020-07-27;584;13682;578;0;0;6
AR;2020-07-28;531;14213;529;0;0;2
AR;2020-07-29;556;14769;553;0;0;3
AR;2020-07-30;500;15269;495;0;0;5
AR;2020-07-31;506;15775;504;0;0;2
AR;2020-08-01;839;16614;836;0;0;3
AR;2020-08-02;442;17056;439;0;0;3
AR;2020-08-03;449;17505;446;0;0;3
AR;2020-08-04;522;18027;516;0;0;6
AR;2020-08-05;421;18448;413;0;0;8
AR;2020-08-06;501;18949;496;0;0;5
AR;2020-08-07;546;19495;540;0;0;6
AR;2020-08-08;495;19990;491;0;0;4
AR;2020-08-09;290;20280;277;0;0;13
AR;2020-08-10;532;20812;521;0;1;10
AR;2020-08-11;342;21154;330;0;0;12
AR;2020-08-12;417;21571;400;0;0;17
AR;2020-08-13;401;21972;372;0;0;29
AR;2020-08-14;372;22344;345;0;1;26
AR;2020-08-15;278;22622;250;0;0;28
AR;2020-08-16;247;22869;226;0;0;21
AS;2020-01-31;0;0;0;0;0;0
AS;2020-02-01;0;0;0;0;0;0
AS;2020-02-02;0;0;0;0;0;0
AS;2020-02-03;0;0;0;0;0;0
AS;2020-02-04;0;0;0;0;0;0
AS;2020-02-05;0;0;0;0;0;0
AS;2020-02-06;0;0;0;0;0;0
AS;2020-02-07;0;0;0;0;0;0
AS;2020-02-08;0;0;0;0;0;0
AS;2020-02-09;0;0;0;0;0;0
AS;2020-02-10;0;0;0;0;0;0
AS;2020-02-11;0;0;0;0;0;0
AS;2020-02-12;0;0;0;0;0;0
AS;2020-02-13;0;0;0;0;0;0
AS;2020-02-14;0;0;0;0;0;0
AS;2020-02-15;0;0;0;0;0;0
AS;2020-02-16;0;0;0;0;0;0
AS;2020-02-17;0;0;0;0;0;0
AS;2020-02-18;0;0;0;0;0;0
AS;2020-02-19;0;0;0;0;0;0
AS;2020-02-20;0;0;0;0;0;0
AS;2020-02-21;0;0;0;0;0;0
AS;2020-02-22;0;0;0;0;0;0
AS;2020-02-23;1;1;1;0;0;0
AS;2020-02-24;0;1;0;0;0;0
AS;2020-02-25;1;2;1;0;0;0
AS;2020-02-26;0;2;0;0;0;0
AS;2020-02-27;0;2;0;0;0;0
AS;2020-02-28;1;3;1;0;0;0
AS;2020-02-29;2;5;2;0;0;0
AS;2020-03-01;2;7;2;0;0;0
AS;2020-03-02;3;10;3;0;0;0
AS;2020-03-03;2;12;2;0;0;0
AS;2020-03-04;2;14;2;0;0;0
AS;2020-03-05;5;19;5;0;0;0
AS;2020-03-06;12;31;12;0;0;0
AS;2020-03-07;12;43;12;0;0;0
AS;2020-03-08;14;57;14;0;0;0
AS;2020-03-09;32;89;32;0;0;0
AS;2020-03-10;52;141;52;0;0;0
AS;2020-03-11;43;184;43;0;0;0
AS;2020-03-12;57;241;57;0;0;0
AS;2020-03-13;70;311;70;0;0;0
AS;2020-03-14;81;392;81;0;0;0
AS;2020-03-15;89;481;89;0;0;0
AS;2020-03-16;106;587;106;0;0;0
AS;2020-03-17;80;667;80;0;0;0
AS;2020-03-18;91;758;91;0;0;0
AS;2020-03-19;101;859;101;0;0;0
AS;2020-03-20;83;942;83;0;0;0
AS;2020-03-21;68;1010;68;0;0;0
AS;2020-03-22;75;1085;75;0;0;0
AS;2020-03-23;70;1155;70;0;0;0
AS;2020-03-24;58;1213;58;0;0;0
AS;2020-03-25;57;1270;57;0;0;0
AS;2020-03-26;77;1347;77;0;0;0
AS;2020-03-27;70;1417;70;0;0;0
AS;2020-03-28;53;1470;53;0;0;0
AS;2020-03-29;40;1510;40;0;0;0
AS;2020-03-30;45;1555;45;0;0;0
AS;2020-03-31;42;1597;42;0;0;0
AS;2020-04-01;29;1626;29;0;0;0
AS;2020-04-02;54;1680;54;0;0;0
AS;2020-04-03;38;1718;38;0;0;0
AS;2020-04-04;45;1763;45;0;0;0
AS;2020-04-05;43;1806;43;0;0;0
AS;2020-04-06;41;1847;41;0;0;0
AS;2020-04-07;45;1892;45;0;0;0
AS;2020-04-08;48;1940;48;0;0;0
AS;2020-04-09;43;1983;43;0;0;0
AS;2020-04-10;57;2040;57;0;0;0
AS;2020-04-11;53;2093;53;0;0;0
AS;2020-04-12;23;2116;23;0;0;0
AS;2020-04-13;32;2148;32;0;0;0
AS;2020-04-14;30;2178;30;0;0;0
AS;2020-04-15;40;2218;40;0;0;0
AS;2020-04-16;12;2230;12;0;0;0
AS;2020-04-17;12;2242;12;0;0;0
AS;2020-04-18;9;2251;9;0;0;0
AS;2020-04-19;6;2257;6;0;0;0
AS;2020-04-20;7;2264;7;0;0;0
AS;2020-04-21;16;2280;16;0;0;0
AS;2020-04-22;8;2288;8;0;0;0
AS;2020-04-23;9;2297;9;0;0;0
AS;2020-04-24;17;2314;17;0;0;0
AS;2020-04-25;3;2317;3;0;0;0
AS;2020-04-26;5;2322;5;0;0;0
AS;2020-04-27;5;2327;5;0;0;0
AS;2020-04-28;10;2337;10;0;0;0
AS;2020-04-29;3;2340;3;0;0;0
AS;2020-04-30;10;2350;10;0;0;0
AS;2020-05-01;2;2352;2;0;0;0
AS;2020-05-02;3;2355;3;0;0;0
AS;2020-05-03;3;2358;3;0;0;0
AS;2020-05-04;4;2362;4;0;0;0
AS;2020-05-05;4;2366;4;0;0;0
AS;2020-05-06;4;2370;4;0;0;0
AS;2020-05-07;3;2373;3;0;0;0
AS;2020-05-08;3;2376;3;0;0;0
AS;2020-05-09;2;2378;2;0;0;0
AS;2020-05-10;1;2379;1;0;0;0
AS;2020-05-11;5;2384;5;0;0;0
AS;2020-05-12;0;2384;0;0;0;0
AS;2020-05-13;2;2386;2;0;0;0
AS;2020-05-14;2;2388;2;0;0;0
AS;2020-05-15;4;2392;4;0;0;0
AS;2020-05-16;1;2393;1;0;0;0
AS;2020-05-17;4;2397;4;0;0;0
AS;2020-05-18;0;2397;0;0;0;0
AS;2020-05-19;0;2397;0;0;0;0
AS;2020-05-20;1;2398;1;0;0;0
AS;2020-05-21;1;2399;1;0;0;0
AS;2020-05-22;1;2400;1;0;0;0
AS;2020-05-23;1;2401;1;0;0;0
AS;2020-05-24;2;2403;2;0;0;0
AS;2020-05-25;1;2404;1;0;0;0
AS;2020-05-26;2;2406;2;0;0;0
AS;2020-05-27;0;2406;0;0;0;0
AS;2020-05-28;0;2406;0;0;0;0
AS;2020-05-29;14;2420;14;0;0;0
AS;2020-05-30;4;2424;4;0;0;0
AS;2020-05-31;3;2427;3;0;0;0
AS;2020-06-01;0;2427;0;0;0;0
AS;2020-06-02;0;2427;0;0;0;0
AS;2020-06-03;0;2427;0;0;0;0
AS;2020-06-04;0;2427;0;0;0;0
AS;2020-06-05;2;2429;2;0;0;0
AS;2020-06-06;2;2431;2;0;0;0
AS;2020-06-07;1;2432;1;0;0;0
AS;2020-06-08;0;2432;0;0;0;0
AS;2020-06-09;0;2432;0;0;0;0
AS;2020-06-10;0;2432;0;0;0;0
AS;2020-06-11;3;2435;3;0;0;0
AS;2020-06-12;0;2435;0;0;0;0
AS;2020-06-13;0;2435;0;0;0;0
AS;2020-06-14;0;2435;0;0;0;0
AS;2020-06-15;0;2435;0;0;0;0
AS;2020-06-16;0;2435;0;0;0;0
AS;2020-06-17;0;2435;0;0;0;0
AS;2020-06-18;0;2435;0;0;0;0
AS;2020-06-19;0;2435;0;0;0;0
AS;2020-06-20;0;2435;0;0;0;0
AS;2020-06-21;0;2435;0;0;0;0
AS;2020-06-22;0;2435;0;0;0;0
AS;2020-06-23;0;2435;0;0;0;0
AS;2020-06-24;0;2435;0;0;0;0
AS;2020-06-25;0;2435;0;0;0;0
AS;2020-06-26;0;2435;0;0;0;0
AS;2020-06-27;0;2435;0;0;0;0
AS;2020-06-28;0;2435;0;0;0;0
AS;2020-06-29;1;2436;1;0;0;0
AS;2020-06-30;0;2436;0;0;0;0
AS;2020-07-01;1;2437;1;0;0;0
AS;2020-07-02;0;2437;0;0;0;0
AS;2020-07-03;0;2437;0;0;0;0
AS;2020-07-04;0;2437;0;0;0;0
AS;2020-07-05;0;2437;0;0;0;0
AS;2020-07-06;0;2437;0;0;0;0
AS;2020-07-07;0;2437;0;0;0;0
AS;2020-07-08;2;2439;2;0;0;0
AS;2020-07-09;0;2439;0;0;0;0
AS;2020-07-10;2;2441;2;0;0;0
AS;2020-07-11;3;2444;3;0;0;0
AS;2020-07-12;0;2444;0;0;0;0
AS;2020-07-13;0;2444;0;0;0;0
AS;2020-07-14;2;2446;2;0;0;0
AS;2020-07-15;2;2448;2;0;0;0
AS;2020-07-16;1;2449;1;0;0;0
AS;2020-07-17;1;2450;1;0;0;0
AS;2020-07-18;1;2451;1;0;0;0
AS;2020-07-19;2;2453;2;0;0;0
AS;2020-07-20;1;2454;1;0;0;0
AS;2020-07-21;2;2456;2;0;0;0
AS;2020-07-22;2;2458;2;0;0;0
AS;2020-07-23;3;2461;3;0;0;0
AS;2020-07-24;4;2465;4;0;0;0
AS;2020-07-25;7;2472;7;0;0;0
AS;2020-07-26;7;2479;7;0;0;0
AS;2020-07-27;11;2490;11;0;0;0
AS;2020-07-28;11;2501;11;0;0;0
AS;2020-07-29;13;2514;13;0;0;0
AS;2020-07-30;11;2525;11;0;0;0
AS;2020-07-31;12;2537;12;0;0;0
AS;2020-08-01;17;2554;17;0;0;0
AS;2020-08-02;11;2565;11;0;0;0
AS;2020-08-03;11;2576;11;0;0;0
AS;2020-08-04;15;2591;15;0;0;0
AS;2020-08-05;42;2633;42;0;0;0
AS;2020-08-06;38;2671;38;0;0;0
AS;2020-08-07;31;2702;31;0;0;0
AS;2020-08-08;22;2724;22;0;0;0
AS;2020-08-09;19;2743;19;0;0;0
AS;2020-08-10;15;2758;15;0;0;0
AS;2020-08-11;26;2784;26;0;0;0
AS;2020-08-12;45;2829;45;0;0;0
AS;2020-08-13;26;2855;26;0;0;0
AS;2020-08-14;19;2874;19;0;0;0
AS;2020-08-15;21;2895;21;0;0;0
AS;2020-08-16;22;2917;22;0;0;0
CB;2020-01-31;0;0;0;0;0;0
CB;2020-02-01;0;0;0;0;0;0
CB;2020-02-02;0;0;0;0;0;0
CB;2020-02-03;0;0;0;0;0;0
CB;2020-02-04;0;0;0;0;0;0
CB;2020-02-05;0;0;0;0;0;0
CB;2020-02-06;0;0;0;0;0;0
CB;2020-02-07;0;0;0;0;0;0
CB;2020-02-08;0;0;0;0;0;0
CB;2020-02-09;0;0;0;0;0;0
CB;2020-02-10;0;0;0;0;0;0
CB;2020-02-11;0;0;0;0;0;0
CB;2020-02-12;0;0;0;0;0;0
CB;2020-02-13;0;0;0;0;0;0
